Seq Num,Obs ID,Instrument,Grating,Appr Exp,Exposure,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Grid Name
704558,26033,ACIS-S,NONE,10.00,9.93,SDSS J113642.72+264337.6,Kraft,174.178,26.727,archived,VFAINT,TE,10.077820219168308,100109,2022-05-15 18:18:59,2023-05-16 06:25:45,23700647,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704559,26034,ACIS-S,NONE,20.00,18.47,WISEA J092346.39+024511.1,Kraft,140.943,2.753,archived,VFAINT,TE,9.379433626120429,173211,2022-10-13 02:18:56,2023-10-16 08:17:30,23700654,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704559,27479,ACIS-S,NONE,12.00,11.41,WISEA J092346.39+024511.1,Kraft,140.943,2.753,archived,VFAINT,TE,8.890150648875837,101447,2022-10-15 19:34:36,2023-10-16 08:17:30,23700654,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704560,26035,ACIS-S,NONE,13.00,12.90,SDSS J094043.21+035731.8,Kraft,145.180,3.959,archived,VFAINT,TE,10.656046832305188,137418,2022-03-06 21:43:21,2023-03-07 10:21:26,23700654,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704561,26036,ACIS-S,NONE,23.00,22.77,UGC 05027,Kraft,141.572,3.135,archived,VFAINT,TE,9.389263906043077,213782,2023-02-26 05:00:25,2024-03-02 07:41:07,23700654,ACTIVE GALAXIES AND QUASARS,GTO,23,23,None,
704610,26350,ACIS-S,NONE,15.00,14.88,AT 2018hyz,Cendes,151.712,1.693,archived,VFAINT,TE,4.697976142469614,69892,2022-03-19 10:51:43,2022-06-20 13:52:56,23708833,ACTIVE GALAXIES AND QUASARS,DDT,23,23,None,
704613,26394,ACIS-S,NONE,10.00,9.66,PKS 1417-19,Koss,214.957,-19.474,archived,VFAINT,TE,1.5958793412075323,15422,2022-04-24 06:50:46,2022-04-25 06:28:31,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704614,26398,ACIS-S,NONE,10.00,9.94,NGC5506,Alexander,213.311,-3.075,archived,VFAINT,TE,4.546341785389023,45207,2022-04-29 20:16:19,2022-05-03 11:27:47,20701059,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704618,26455,ACIS-S,NONE,10.00,10.37,2MASX J10370374-1126248,Koss,159.266,-11.440,archived,VFAINT,TE,9.442239276034613,97932,2022-07-21 03:31:45,2022-07-21 13:23:37,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704622,26701,ACIS-S,NONE,10.00,10.61,ESO 383-18,Ma,203.359,-34.015,archived,FAINT,TE,1.1340805432636556,12038,2023-01-06 21:14:12,2023-07-07 09:41:05,24700026,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704632,26711,ACIS-S,NONE,33.00,32.59,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,4.959692986513759,161620,2023-01-31 22:55:04,2023-08-02 10:41:06,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704633,26712,ACIS-S,NONE,16.00,15.37,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,3.1462814419226803,48370,2023-03-25 13:24:34,2023-09-27 13:31:09,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704633,27756,ACIS-S,NONE,17.00,15.86,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,3.20750373122583,50887,2023-03-25 22:59:26,2023-09-27 13:31:09,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704634,26713,ACIS-S,NONE,15.00,14.88,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,4.329786947848234,64420,2023-05-14 17:37:44,2023-11-30 17:11:11,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704634,27834,ACIS-S,NONE,18.00,17.84,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,4.606191099778354,82160,2023-05-28 14:56:30,2023-11-30 17:11:11,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704635,26714,ACIS-S,NONE,33.00,32.64,SDSS J1339+1310,Morgan,204.780,13.178,archived,VFAINT,TE,4.255714071929777,138901,2023-07-09 09:20:18,2024-01-10 15:26:05,24700066,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704643,26722,ACIS-S,NONE,33.00,32.68,CFHQS J142952+544717,Connor,217.467,54.788,archived,VFAINT,TE,4.381254984405315,143184,2023-02-03 04:38:22,2023-08-03 21:31:06,24700083,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704643,27129,ACIS-S,NONE,30.00,29.68,CFHQS J142952+544717,Connor,217.467,54.788,archived,VFAINT,TE,3.6469362933413576,108223,2023-01-16 10:15:00,2023-08-03 21:31:06,24700083,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704660,26739,ACIS-S,NONE,10.00,9.94,SDSSJ121745.76+022109.5,Silverman,184.441,2.353,archived,VFAINT,TE,4.8436485636881494,48128,2023-03-27 09:16:58,2023-09-29 11:51:09,24700232,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704661,26740,ACIS-S,NONE,10.00,9.94,SDSSJ130550.51-012331.5,Silverman,196.460,-1.392,archived,VFAINT,TE,4.5707613523628945,45432,2023-04-07 08:44:01,2023-10-08 09:21:09,24700232,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704664,26743,ACIS-S,NONE,10.00,10.86,SDSS J134917.98+240542.1,Negus,207.326,24.096,archived,FAINT,TE,7.329055517238712,79580,2023-05-23 17:56:22,2023-11-24 13:51:11,24700235,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704665,26744,ACIS-S,NONE,25.00,25.76,SDSS J161358.56+393150.2,Negus,243.494,39.531,archived,FAINT,TE,6.973386088442246,179632,2023-03-01 13:41:24,2023-09-02 09:31:07,24700235,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704668,26747,ACIS-S,NONE,10.00,10.92,VCC 318,Sun,184.763,8.856,archived,VFAINT,TE,8.471023187656934,92498,2023-03-09 12:18:28,2023-09-12 18:41:08,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704670,26749,ACIS-S,NONE,10.00,9.93,VCC 567,Sun,185.663,6.678,archived,VFAINT,TE,8.461780684104564,84035,2023-04-06 20:40:41,2023-10-07 09:51:09,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704671,26750,ACIS-S,NONE,10.00,9.93,VCC 768,Sun,186.266,17.015,archived,VFAINT,TE,7.992100572755119,79395,2023-06-25 09:41:26,2023-12-26 00:56:02,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704672,26751,ACIS-S,NONE,10.00,10.38,VCC 971,Sun,186.787,5.880,archived,VFAINT,TE,3.8727819410934123,40191,2023-04-03 12:07:19,2023-10-04 06:11:09,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704673,26752,ACIS-S,NONE,10.00,9.99,VCC 1175,Sun,187.326,10.136,archived,VFAINT,TE,3.6859882369973342,36809,2023-03-24 14:32:38,2023-09-25 09:41:08,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704674,26753,ACIS-S,NONE,10.00,9.93,VCC 1179,Sun,187.344,9.989,archived,VFAINT,TE,8.090221563210344,80345,2023-03-27 20:51:10,2023-09-29 11:51:10,24700236,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704712,26791,ACIS-S,NONE,33.00,30.17,AT2022cmc,Eftekhari,203.680,33.217,archived,VFAINT,TE,3.364373551086779,101498,2023-02-24 22:16:40,2023-08-25 18:01:07,24700310,ACTIVE GALAXIES AND QUASARS,TOO,24,24,None,
704713,26792,ACIS-S,NONE,16.60,15.37,AT2022cmc,Eftekhari,203.680,33.217,archived,VFAINT,TE,3.3004775458862614,50734,2023-03-28 03:27:18,2023-09-30 19:01:09,24700310,ACTIVE GALAXIES AND QUASARS,TOO,24,24,None,
704713,27769,ACIS-S,NONE,49.40,44.58,AT2022cmc,Eftekhari,203.680,33.217,archived,VFAINT,TE,3.3084985150124675,147477,2023-03-29 20:38:17,2023-09-30 19:01:09,24700310,ACTIVE GALAXIES AND QUASARS,TOO,24,24,None,
704770,26849,ACIS-S,NONE,25.00,21.34,SDSS J080009.98+165509.4,Nardini,120.042,16.919,archived,FAINT,TE,0.5912306518585897,12619,2022-12-24 16:12:54,2023-06-25 12:51:05,24700318,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704771,26850,ACIS-S,NONE,20.00,18.70,SDSS J083322.96+284410.4,Nardini,128.346,28.736,archived,FAINT,TE,0.4393589073646874,8217,2023-11-11 07:55:27,2024-05-11 16:11:02,24700318,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704774,26853,ACIS-S,NONE,10.00,9.95,AGC 210735,Roberts,176.250,7.499,archived,FAINT,TE,3.4613468298741332,34427,2023-03-07 15:18:23,2023-09-08 06:31:08,24700328,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704776,26855,ACIS-S,NONE,10.00,9.77,AGC 722906,Roberts,167.046,28.649,archived,FAINT,TE,3.8811159123497663,37916,2022-11-24 11:15:28,2023-05-25 09:51:03,24700328,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704779,26858,ACIS-S,NONE,56.00,51.38,AGC 732086,Roberts,185.329,24.712,archived,FAINT,TE,3.5676249908799003,183305,2022-12-27 18:34:24,2023-06-29 10:31:05,24700328,ACTIVE GALAXIES AND QUASARS,GO,24,24,None,
704781,26860,ACIS-S,NONE,10.90,10.72,SDSS J121923.73+303002.6,Chilingarian,184.849,30.501,archived,VFAINT,TE,8.658829245880975,92851,2023-06-23 08:21:39,2023-12-24 12:06:03,24700352,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704782,26861,ACIS-S,NONE,12.80,12.57,SDSS J111213.35+503210.9,Chilingarian,168.056,50.536,archived,VFAINT,TE,2.947874684875578,37052,2023-09-18 09:32:12,2024-03-19 13:58:54,24700352,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704783,26862,ACIS-S,NONE,16.80,16.54,SDSS J115924.50+400401.7,Chilingarian,179.852,40.067,archived,VFAINT,TE,10.007934560158553,165530,2022-12-11 21:02:43,2023-06-13 06:21:04,24700352,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704809,26888,ACIS-S,NONE,20.00,19.15,SDSS J141645.57+534447.0,Green,214.190,53.746,archived,VFAINT,TE,3.935551169935221,75348,2023-05-26 08:12:42,2023-12-05 11:01:11,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704809,27861,ACIS-S,NONE,25.00,24.79,SDSS J141645.57+534447.0,Green,214.190,53.746,archived,VFAINT,TE,3.8686804450583474,95897,2023-06-03 21:41:13,2023-12-05 11:01:11,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704809,27881,ACIS-S,NONE,20.00,19.81,SDSS J141645.57+534447.0,Green,214.190,53.746,archived,VFAINT,TE,3.228630135579539,63959,2023-06-04 18:21:38,2023-12-05 11:01:11,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704813,26892,ACIS-S,NONE,27.00,25.00,SDSSJ142135.90+523138.9,Green,215.400,52.527,archived,VFAINT,TE,3.8090366030201,95211,2023-03-21 04:32:54,2023-09-28 15:51:09,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704813,27757,ACIS-S,NONE,23.00,21.78,SDSSJ142135.90+523138.9,Green,215.400,52.527,archived,VFAINT,TE,3.175811746592431,69185,2023-03-24 17:49:31,2023-09-28 15:51:09,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704813,27758,ACIS-S,NONE,10.00,9.99,SDSSJ142135.90+523138.9,Green,215.400,52.527,archived,VFAINT,TE,3.612004283175259,36067,2023-03-25 03:50:12,2023-09-28 15:51:09,24700379,ACTIVE GALAXIES AND QUASARS,TOO,24,24,NRAO+NOIRLab,
704820,26899,ACIS-S,NONE,20.00,19.81,3C 257,Meyer,170.789,5.505,archived,VFAINT,TE,3.6313850148771265,71938,2022-12-23 17:41:34,2023-06-24 04:11:05,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704822,26901,ACIS-S,NONE,20.00,18.83,B3 0727+409,Meyer,112.714,40.831,archived,VFAINT,TE,3.7468252590658397,70534,2022-12-22 05:30:41,2023-06-22 10:51:04,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704823,26902,ACIS-S,NONE,20.00,17.65,4C+25.21,Meyer,113.287,25.607,archived,FAINT,TE,0.6086383137348566,10740,2022-12-25 05:09:22,2023-06-25 12:51:05,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704824,26903,ACIS-S,NONE,20.00,18.11,4C +05.34,Meyer,121.990,4.543,archived,FAINT,TE,0.5991367724813865,10849,2023-01-25 15:06:21,2023-07-26 07:21:06,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704827,26906,ACIS-S,NONE,20.00,18.53,B3 1239+376,Meyer,190.541,37.335,archived,FAINT,TE,0.5903317392282784,10941,2022-12-31 14:47:45,2023-07-03 10:01:05,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704829,26908,ACIS-S,NONE,20.00,19.57,QSO B1508+572,Meyer,227.512,57.046,archived,FAINT,TE,2.714366658755461,53116,2022-12-22 11:19:01,2023-06-23 02:11:04,24700447,ACTIVE GALAXIES AND QUASARS,GO,24,24,HST,
704832,27248,ACIS-S,NONE,10.00,10.94,IGRJ12391-1612,Alexander,189.708,-16.241,archived,VFAINT,TE,3.967480422192228,43386,2022-08-14 13:05:26,2022-08-14 17:14:57,20701059,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704834,27259,ACIS-S,NONE,10.00,9.66,2MASX J13032223-1341332,Koss,195.843,-13.693,archived,VFAINT,TE,1.3609781542965547,13152,2022-08-18 15:35:06,2022-08-19 07:54:57,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704835,27266,ACIS-S,NONE,20.00,19.81,SDSSJ142222.88+074835.5,Civano,215.595,7.810,archived,VFAINT,TE,4.197218664267004,83149,2022-08-28 06:59:39,2022-08-29 11:24:18,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704836,27267,ACIS-S,NONE,10.00,10.93,IRAS13197-1627,Alexander,200.722,-16.612,archived,VFAINT,TE,4.0608383214638435,44405,2022-08-27 18:28:45,2022-08-29 07:44:18,20701059,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704840,27341,ACIS-S,NONE,10.00,9.33,Mrk1383,Koss,217.277,1.285,archived,VFAINT,TE,1.4761627580400787,13766,2022-09-10 20:17:58,2022-09-11 20:25:34,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704843,27364,ACIS-S,NONE,30.00,29.72,SDSS J152156.48+520238.4,Garmire,230.485,52.044,archived,VFAINT,TE,4.505675771570391,133917,2023-02-02 08:23:30,2023-08-03 15:31:06,24700498,ACTIVE GALAXIES AND QUASARS,GTO,24,24,None,
704855,27376,ACIS-S,NONE,14.70,15.85,SRGE J170245.2+130107,Kraft,255.689,13.017,archived,FAINT,TE,5.687208909396827,90146,2023-01-09 23:31:11,2023-07-13 07:51:05,24700530,ACTIVE GALAXIES AND QUASARS,GTO,24,24,None,
704855,27657,ACIS-S,NONE,12.70,13.39,SRGE J170245.2+130107,Kraft,255.689,13.017,archived,FAINT,TE,5.64264027952523,75527,2023-01-10 22:51:08,2023-07-13 07:51:05,24700530,ACTIVE GALAXIES AND QUASARS,GTO,24,24,None,
704855,27658,ACIS-S,NONE,11.80,12.71,SRGE J170245.2+130107,Kraft,255.689,13.017,archived,FAINT,TE,4.412294364993572,56063,2023-01-12 09:26:23,2023-07-13 07:51:05,24700530,ACTIVE GALAXIES AND QUASARS,GTO,24,24,None,
704855,27659,ACIS-S,NONE,10.80,11.72,SRGE J170245.2+130107,Kraft,255.689,13.017,archived,FAINT,TE,4.352896874364195,51020,2023-01-12 17:06:10,2023-07-13 07:51:05,24700530,ACTIVE GALAXIES AND QUASARS,GTO,24,24,None,
704862,27411,ACIS-S,NONE,16.00,15.88,B2.2 1439+25,Massaro,220.518,25.063,archived,VFAINT,TE,4.759864944140805,75610,2022-09-16 18:30:14,2022-09-18 17:52:14,20701064,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704863,27442,ACIS-S,NONE,18.00,18.99,Leo I,Pacucci,152.108,12.311,archived,VFAINT,TE,5.331815274807623,101248,2022-10-14 19:17:41,2023-01-16 08:17:30,23708858,ACTIVE GALAXIES AND QUASARS,DDT,23,23,None,
704863,27480,ACIS-S,NONE,12.00,12.41,Leo I,Pacucci,152.108,12.311,archived,VFAINT,TE,5.246293538379426,65081,2022-10-15 06:03:48,2023-01-16 08:17:30,23708858,ACTIVE GALAXIES AND QUASARS,DDT,23,23,None,
704865,27447,ACIS-S,NONE,20.00,19.57,MRC 1259-445,Birkinshaw,195.628,-44.780,archived,VFAINT,TE,2.0232896741709157,39592,2022-09-22 04:59:42,2022-09-22 17:11:46,20701065,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704866,27454,ACIS-S,NONE,15.00,14.74,SDSSJ114804.00+453428.2,Civano,177.017,45.575,archived,VFAINT,TE,3.762887612929164,55470,2022-09-29 07:36:25,2022-09-30 07:41:46,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704876,27505,ACIS-S,NONE,15.00,16.12,SDSSJ090045.29+335422.3,Civano,135.189,33.906,archived,VFAINT,TE,3.876247684928298,62497,2022-10-17 05:16:16,2022-10-19 07:21:02,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704885,27550,ACIS-S,NONE,10.00,9.95,SDSSJ101325.42+221229.4,Civano,153.356,22.208,archived,VFAINT,TE,3.9837348803341075,39622,2022-11-14 04:40:28,2022-11-14 08:51:03,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704891,27592,ACIS-S,NONE,10.00,10.01,SDSSJ091553.09+574900.7,Chilingarian,138.971,57.817,archived,VFAINT,TE,3.817165296263592,38195,2022-12-08 02:02:16,2022-12-14 06:01:04,20701072,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704893,27609,ACIS-S,NONE,16.00,15.90,B2.3 1234+37,Massaro,189.211,36.925,archived,VFAINT,TE,4.311442666094462,68566,2022-12-23 07:35:17,2022-12-24 04:11:05,20701064,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704894,27616,ACIS-S,NONE,15.00,14.74,SDSSJ074618.94+194900.6,Civano,116.579,19.817,archived,VFAINT,TE,3.750039831183182,55287,2023-01-05 06:10:14,2023-01-05 15:41:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704895,27617,ACIS-S,NONE,16.00,15.90,B2.2 1334+27,Massaro,204.172,27.062,archived,VFAINT,TE,4.3954158662747735,69888,2023-01-08 07:13:25,2023-01-10 14:31:05,20701064,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704896,27618,ACIS-S,NONE,16.00,16.89,B2.2 1338+27,Massaro,205.125,27.371,archived,VFAINT,TE,4.3839806088108215,74047,2023-01-07 09:43:35,2023-01-08 08:11:05,20701064,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704897,27619,ACIS-S,NONE,10.90,10.24,SDSSJ144005.83+115508.8,Chilingarian,220.024,11.919,archived,VFAINT,TE,3.749248801541382,38392,2023-01-08 17:21:23,2023-01-09 05:41:05,20701072,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704898,27647,ACIS-S,NONE,10.00,9.62,SDSSJ082758.52+233302.9,Civano,126.994,23.551,archived,VFAINT,TE,1.0625827636847591,10218,2023-01-12 13:38:28,2023-01-13 07:41:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704899,27648,ACIS-I,NONE,10.00,9.96,SWIFT J0722.5+2121,Koss,110.667,21.456,archived,VFAINT,TE,2.1348786971471774,21254,2023-01-15 16:25:42,2023-01-16 16:41:06,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704901,27650,ACIS-S,NONE,10.00,10.93,UGC03995A_s2,Alexander,116.102,29.394,archived,VFAINT,TE,3.7903692329903262,41438,2023-01-10 19:10:09,2023-01-11 01:01:05,20701059,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704902,27660,ACIS-S,NONE,10.00,9.95,SDSSJ080554.11+111432.5,Civano,121.475,11.242,archived,VFAINT,TE,3.607651137110576,35885,2023-01-19 02:25:55,2023-01-23 09:31:06,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704903,27661,ACIS-S,NONE,15.00,14.88,SDSSJ075515.06+185856.8,Civano,118.813,18.982,archived,VFAINT,TE,3.476084987442815,51734,2023-01-21 09:45:18,2023-01-25 13:01:06,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704904,27662,ACIS-S,NONE,20.00,21.61,SDSSJ144509.42+152923.3,Civano,221.289,15.490,archived,VFAINT,TE,3.6205611009978993,78228,2023-01-22 21:48:24,2023-01-23 12:31:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704905,27663,ACIS-S,NONE,10.00,9.66,HS0749+1943,Koss,118.074,19.595,archived,VFAINT,TE,1.074580538998762,10384,2023-01-21 01:42:24,2023-01-25 13:01:06,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704906,27696,ACIS-S,NONE,15.00,14.88,SDSSJ094851.76+114950.2,Civano,147.216,11.831,archived,VFAINT,TE,3.524829599575661,52451,2023-02-08 15:57:15,2023-02-09 06:51:06,20701058,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704907,27697,ACIS-S,NONE,10.00,10.74,2MASX J09471846+1345207,Koss,146.827,13.756,archived,VFAINT,TE,8.173234260162568,87821,2023-02-09 01:59:27,2023-02-09 13:11:06,20701055,ACTIVE GALAXIES AND QUASARS,CCT,23,20,None,
704910,27718,ACIS-S,NONE,16.00,14.91,B2.4 1512+23,Massaro,228.563,23.481,archived,VFAINT,TE,3.9369233706731808,58716,2023-02-25 07:43:10,2023-02-28 01:11:07,20701064,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704915,27741,ACIS-S,NONE,20.00,20.31,SDSSJ114722.65-032445.6,Civano,176.844,-3.413,archived,VFAINT,TE,3.710424373512084,75341,2023-03-14 04:39:57,2023-03-14 18:01:08,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704917,27749,ACIS-S,NONE,15.00,14.88,SDSSJ120452.89-032625.9,Civano,181.220,-3.441,archived,VFAINT,TE,3.152999087775083,46918,2023-03-23 10:25:10,2023-03-24 12:31:08,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704919,27765,ACIS-S,NONE,10.00,9.81,SDSSJ130233.35-032020.2,Chilingarian,195.639,-3.339,archived,VFAINT,TE,3.2397375751005217,31791,2023-03-28 13:01:43,2023-03-29 14:11:09,20701072,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704920,27781,ACIS-S,NONE,10.00,9.95,SDSSJ132643.62+015209.3,Civano,201.682,1.869,archived,VFAINT,TE,3.4377454725775785,34195,2023-04-03 08:48:16,2023-04-04 06:11:09,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704921,27782,ACIS-S,NONE,15.00,14.88,SDSSJ125552.53-025337.8,Civano,193.969,-2.894,archived,VFAINT,TE,3.420002127179958,50881,2023-04-07 15:43:50,2023-04-10 11:21:09,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704922,27783,ACIS-S,NONE,15.00,16.26,SDSSJ124613.12-004233.0,Civano,191.555,-0.709,archived,VFAINT,TE,3.4639574979077046,56332,2023-04-08 01:35:15,2023-04-11 16:31:09,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704923,27784,ACIS-S,NONE,10.00,9.93,2MASX J08014395+5707240,Koss,120.433,57.123,archived,VFAINT,TE,8.164273245943727,81078,2023-04-06 23:58:48,2023-04-07 10:41:09,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704924,27785,ACIS-S,NONE,10.00,9.76,MCG-01-33-063,Koss,195.080,-8.087,archived,VFAINT,TE,7.888603280128074,76967,2023-04-05 08:40:29,2023-04-06 09:11:09,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704925,27786,ACIS-S,NONE,10.00,9.95,IRAS13197-1627,Alexander,200.710,-16.753,archived,VFAINT,TE,3.386788610477653,33686,2023-04-05 17:03:08,2023-04-07 13:21:09,20701059,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704926,27793,ACIS-S,NONE,10.00,10.35,NGC4939_s1,Alexander,196.136,-10.410,archived,VFAINT,TE,3.5972406327424573,37240,2023-04-10 20:43:27,2023-04-13 10:21:09,20701059,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704927,27800,ACIS-S,NONE,10.00,10.74,LEDA126226,Koss,214.208,-11.983,archived,VFAINT,TE,3.861412531251482,41456,2023-04-22 19:56:56,2023-04-24 12:51:10,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704928,27811,ACIS-S,NONE,10.00,10.93,NGC5728_s2,Alexander,220.659,-17.165,archived,VFAINT,TE,3.4302987958641276,37500,2023-04-30 13:24:38,2023-05-01 06:51:10,20701059,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704929,27812,ACIS-S,NONE,10.00,9.95,2MASS J15301269-1255507,Alexander,232.538,-12.973,archived,VFAINT,TE,3.552905183422547,35351,2023-04-29 15:19:23,2023-04-30 09:21:10,20701059,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704932,27829,ACIS-S,NONE,10.00,10.86,2MASXJ15422399-1411055,Koss,235.600,-14.185,archived,VFAINT,TE,3.535131920463832,38407,2023-05-11 03:16:27,2023-05-12 13:11:10,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704935,27850,ACIS-S,NONE,16.00,15.31,B2.3 0848+34,Massaro,132.785,34.322,archived,VFAINT,TE,3.808583744865525,58320,2023-05-20 09:31:19,2023-05-21 10:51:12,20701064,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704937,27883,ACIS-S,NONE,10.00,10.62,IGR J16385-2057,Koss,249.629,-20.923,archived,VFAINT,TE,1.6895590224603176,17943,2023-06-11 03:34:42,2023-06-12 11:51:13,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704940,27898,ACIS-I,NONE,10.00,9.96,SWIFT J1641.4-2010,Koss,250.343,-20.108,archived,VFAINT,TE,2.2361441605473873,22269,2023-06-14 19:28:47,2023-06-15 11:56:02,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704941,27899,ACIS-I,NONE,10.00,9.96,[OKM2018] SWIFT J1648.6-2313,Koss,252.153,-23.136,archived,VFAINT,TE,1.9425303689339086,19345,2023-06-14 11:31:11,2023-06-15 06:56:02,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
704942,27900,ACIS-S,NONE,10.00,9.94,2MASX J17064791-1541106,Koss,256.700,-15.686,archived,VFAINT,TE,7.706563470007745,76582,2023-06-17 11:28:56,2023-06-18 08:06:02,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
